train,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,month,week,day,hour,year
test,20.27,18.8,21.02,23.66,19.11,19.93,449.12,735.25,626.75,683.0,648.5,620.75,7,2,2,13,2018
test,19.99,18.94,21.13,23.99,19.3,20.09,392.25,573.0,511.0,560.0,598.0,551.25,7,2,2,14,2018
test,19.99,18.94,21.13,23.99,19.3,20.09,392.25,573.0,511.0,560.0,598.0,551.25,7,2,2,14,2018
test,19.63,18.98,21.13,23.78,19.39,20.11,355.75,511.25,424.5,426.25,527.75,513.0,7,2,2,15,2018
test,19.63,18.98,21.13,23.78,19.39,20.11,355.75,511.25,424.5,426.25,527.75,513.0,7,2,2,15,2018
test,19.24,19.0,20.97,23.16,19.45,20.05,272.25,400.5,329.75,358.62,417.75,371.38,7,2,2,16,2018
test,19.24,19.0,20.97,23.16,19.45,20.05,272.25,400.5,329.75,358.62,417.75,371.38,7,2,2,16,2018
test,18.69,19.0,20.61,22.52,19.46,19.54,217.12,286.0,251.81,172.88,298.75,236.75,7,2,2,17,2018
test,18.69,19.0,20.61,22.52,19.46,19.54,217.12,286.0,251.81,172.88,298.75,236.75,7,2,2,17,2018
test,18.14,18.97,20.07,21.21,19.41,18.82,108.31,150.75,112.47,86.25,157.88,133.62,7,2,2,18,2018
test,18.14,18.97,20.07,21.21,19.41,18.82,108.31,150.75,112.47,86.25,157.88,133.62,7,2,2,18,2018
test,17.22,18.9,19.15,19.87,19.29,18.05,33.22,40.25,30.33,23.34,39.83,40.34,7,2,2,19,2018
test,17.22,18.9,19.15,19.87,19.29,18.05,33.22,40.25,30.33,23.34,39.83,40.34,7,2,2,19,2018
test,15.94,18.57,17.89,18.25,18.94,16.75,0.28,0.08,0.15,0.09,0.18,0.37,7,2,2,20,2018
test,15.94,18.57,17.89,18.25,18.94,16.75,0.28,0.08,0.15,0.09,0.18,0.37,7,2,2,20,2018
test,15.12,18.39,17.05,17.2,18.66,15.75,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,21,2018
test,15.12,18.39,17.05,17.2,18.66,15.75,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,21,2018
test,14.65,18.18,16.36,16.56,18.28,15.25,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,22,2018
test,14.65,18.18,16.36,16.56,18.28,15.25,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,22,2018
test,14.35,17.88,15.8,16.02,17.93,14.82,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,23,2018
test,14.35,17.88,15.8,16.02,17.93,14.82,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,23,2018
test,14.02,17.45,15.26,15.4,17.59,14.45,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,0,2018
test,14.02,17.45,15.26,15.4,17.59,14.45,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,0,2018
test,13.71,17.05,14.75,15.0,17.28,14.07,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,1,2018
test,13.71,17.05,14.75,15.0,17.28,14.07,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,1,2018
test,13.32,16.71,14.34,14.46,17.04,13.89,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,2,2018
test,13.32,16.71,14.34,14.46,17.04,13.89,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,2,2018
test,13.18,16.51,13.95,13.75,16.84,13.81,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,3,2018
test,13.18,16.51,13.95,13.75,16.84,13.81,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,3,2018
test,13.16,16.51,13.79,13.47,16.81,13.72,9.11,3.07,6.22,14.26,2.9,5.72,7,2,3,4,2018
test,13.16,16.51,13.79,13.47,16.81,13.72,9.11,3.07,6.22,14.26,2.9,5.72,7,2,3,4,2018
test,13.33,16.51,14.04,14.0,16.81,13.8,65.03,30.38,41.97,91.81,28.75,45.83,7,2,3,5,2018
test,13.33,16.51,14.04,14.0,16.81,13.8,65.03,30.38,41.97,91.81,28.75,45.83,7,2,3,5,2018
test,14.42,16.64,14.88,15.25,16.91,14.67,139.5,86.78,93.81,195.69,76.81,103.41,7,2,3,6,2018
test,14.42,16.64,14.88,15.25,16.91,14.67,139.5,86.78,93.81,195.69,76.81,103.41,7,2,3,6,2018
test,15.4,16.79,15.45,17.05,17.06,15.27,237.0,182.31,165.81,285.75,148.06,185.0,7,2,3,7,2018
test,15.4,16.79,15.45,17.05,17.06,15.27,237.0,182.31,165.81,285.75,148.06,185.0,7,2,3,7,2018
test,16.36,17.21,16.65,19.03,17.5,16.47,340.38,339.5,262.5,385.88,241.19,284.12,7,2,3,8,2018
test,16.36,17.21,16.65,19.03,17.5,16.47,340.38,339.5,262.5,385.88,241.19,284.12,7,2,3,8,2018
test,17.28,17.74,17.72,20.45,17.96,17.5,414.25,494.75,364.25,418.38,340.88,387.5,7,2,3,9,2018
test,17.28,17.74,17.72,20.45,17.96,17.5,414.25,494.75,364.25,418.38,340.88,387.5,7,2,3,9,2018
test,18.0,18.22,18.6,21.32,18.4,18.32,488.88,588.75,454.25,448.12,414.88,481.12,7,2,3,10,2018
test,18.0,18.22,18.6,21.32,18.4,18.32,488.88,588.75,454.25,448.12,414.88,481.12,7,2,3,10,2018
test,18.6,18.61,19.33,21.96,18.76,18.98,574.5,554.0,534.25,494.88,484.75,573.75,7,2,3,11,2018
test,18.6,18.61,19.33,21.96,18.76,18.98,574.5,554.0,534.25,494.88,484.75,573.75,7,2,3,11,2018
test,19.2,18.95,20.05,22.63,19.02,19.57,633.75,514.5,565.0,539.0,568.75,642.75,7,2,3,12,2018
test,19.2,18.95,20.05,22.63,19.02,19.57,633.75,514.5,565.0,539.0,568.75,642.75,7,2,3,12,2018
test,19.68,19.21,20.57,23.25,19.25,20.02,655.5,520.5,563.5,568.75,685.25,686.0,7,2,3,13,2018
test,19.68,19.21,20.57,23.25,19.25,20.02,655.5,520.5,563.5,568.75,685.25,686.0,7,2,3,13,2018
test,20.0,19.46,20.96,23.79,19.52,20.4,627.25,604.75,553.0,550.25,742.25,699.0,7,2,3,14,2018
test,20.0,19.46,20.96,23.79,19.52,20.4,627.25,604.75,553.0,550.25,742.25,699.0,7,2,3,14,2018
test,20.14,19.6,21.2,24.07,19.71,20.6,568.0,645.5,569.5,490.0,647.25,637.0,7,2,3,15,2018
test,20.14,19.6,21.2,24.07,19.71,20.6,568.0,645.5,569.5,490.0,647.25,637.0,7,2,3,15,2018
test,20.0,19.64,21.32,24.08,19.75,20.55,486.5,502.88,494.0,408.62,502.38,498.75,7,2,3,16,2018
test,20.0,19.64,21.32,24.08,19.75,20.55,486.5,502.88,494.0,408.62,502.38,498.75,7,2,3,16,2018
test,19.65,19.55,21.13,23.8,19.76,20.13,331.88,340.12,334.62,285.12,341.0,339.5,7,2,3,17,2018
test,19.65,19.55,21.13,23.8,19.76,20.13,331.88,340.12,334.62,285.12,341.0,339.5,7,2,3,17,2018
test,18.8,19.47,20.47,22.95,19.69,19.34,176.44,178.5,176.56,150.56,180.81,181.38,7,2,3,18,2018
test,18.8,19.47,20.47,22.95,19.69,19.34,176.44,178.5,176.56,150.56,180.81,181.38,7,2,3,18,2018
test,17.48,19.24,19.31,21.07,19.51,18.17,48.67,45.33,46.7,38.02,48.28,50.56,7,2,3,19,2018
test,17.48,19.24,19.31,21.07,19.51,18.17,48.67,45.33,46.7,38.02,48.28,50.56,7,2,3,19,2018
test,15.39,18.72,17.32,18.55,18.99,16.36,0.28,0.05,0.13,0.09,0.15,0.3,7,2,3,20,2018
test,15.39,18.72,17.32,18.55,18.99,16.36,0.28,0.05,0.13,0.09,0.15,0.3,7,2,3,20,2018
test,14.39,18.35,16.08,17.4,18.41,15.26,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,21,2018
test,14.39,18.35,16.08,17.4,18.41,15.26,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,21,2018
test,13.98,17.88,15.34,16.69,18.0,14.71,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,22,2018
test,13.98,17.88,15.34,16.69,18.0,14.71,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,22,2018
test,13.64,17.36,14.89,16.01,17.65,14.3,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,23,2018
test,13.64,17.36,14.89,16.01,17.65,14.3,0.0,0.0,0.0,0.0,0.0,0.0,7,2,3,23,2018
test,13.27,17.02,14.6,15.35,17.37,13.95,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,0,2018
test,13.27,17.02,14.6,15.35,17.37,13.95,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,0,2018
test,12.83,16.74,14.21,14.69,17.16,13.59,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,1,2018
test,12.83,16.74,14.21,14.69,17.16,13.59,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,1,2018
test,12.44,16.47,13.74,14.0,16.98,13.24,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,2,2018
test,12.44,16.47,13.74,14.0,16.98,13.24,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,2,2018
test,12.11,16.23,13.31,13.46,16.82,12.98,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,3,2018
test,12.11,16.23,13.31,13.46,16.82,12.98,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,3,2018
test,11.85,16.08,13.01,13.1,16.79,12.77,11.62,9.25,10.4,16.33,7.62,8.91,7,2,4,4,2018
test,11.85,16.08,13.01,13.1,16.79,12.77,11.62,9.25,10.4,16.33,7.62,8.91,7,2,4,4,2018
test,12.19,16.11,13.25,13.58,16.88,13.0,106.12,104.62,103.91,112.75,98.72,102.81,7,2,4,5,2018
test,12.19,16.11,13.25,13.58,16.88,13.0,106.12,104.62,103.91,112.75,98.72,102.81,7,2,4,5,2018
test,14.43,16.49,14.89,15.14,17.39,15.23,256.12,252.88,252.06,255.75,251.75,252.62,7,2,4,6,2018
test,14.43,16.49,14.89,15.14,17.39,15.23,256.12,252.88,252.06,255.75,251.75,252.62,7,2,4,6,2018
test,16.09,17.13,16.74,17.23,17.98,16.89,419.5,418.0,414.25,411.62,418.12,412.38,7,2,4,7,2018
test,16.09,17.13,16.74,17.23,17.98,16.89,419.5,418.0,414.25,411.62,418.12,412.38,7,2,4,7,2018
test,17.51,17.92,18.35,19.5,18.53,18.15,576.25,577.25,575.25,559.0,575.75,564.25,7,2,4,8,2018
test,17.51,17.92,18.35,19.5,18.53,18.15,576.25,577.25,575.25,559.0,575.75,564.25,7,2,4,8,2018
test,18.57,18.46,19.48,21.76,18.95,19.0,704.0,713.75,712.0,662.25,712.0,693.75,7,2,4,9,2018
test,18.57,18.46,19.48,21.76,18.95,19.0,704.0,713.75,712.0,662.25,712.0,693.75,7,2,4,9,2018
test,19.36,18.8,20.34,23.25,19.19,19.6,690.25,817.25,815.25,623.75,816.5,793.5,7,2,4,10,2018
test,19.36,18.8,20.34,23.25,19.19,19.6,690.25,817.25,815.25,623.75,816.5,793.5,7,2,4,10,2018
test,19.53,19.07,21.07,23.71,19.37,20.04,548.25,875.25,862.0,464.5,875.75,805.0,7,2,4,11,2018
test,19.53,19.07,21.07,23.71,19.37,20.04,548.25,875.25,862.0,464.5,875.75,805.0,7,2,4,11,2018
test,19.03,19.29,21.54,23.29,19.48,20.21,420.12,885.25,831.25,344.0,887.25,714.5,7,2,4,12,2018
test,19.03,19.29,21.54,23.29,19.48,20.21,420.12,885.25,831.25,344.0,887.25,714.5,7,2,4,12,2018
test,18.4,19.43,21.64,22.66,19.5,19.92,399.88,847.5,615.75,304.75,834.0,575.25,7,2,4,13,2018
test,18.4,19.43,21.64,22.66,19.5,19.92,399.88,847.5,615.75,304.75,834.0,575.25,7,2,4,13,2018
test,18.19,19.46,20.92,22.22,19.41,19.32,442.38,747.5,447.5,353.0,658.5,479.38,7,2,4,14,2018
test,18.19,19.46,20.92,22.22,19.41,19.32,442.38,747.5,447.5,353.0,658.5,479.38,7,2,4,14,2018
test,18.27,19.35,20.04,22.2,19.18,18.96,474.0,498.38,365.38,440.38,454.75,373.25,7,2,4,15,2018
test,18.27,19.35,20.04,22.2,19.18,18.96,474.0,498.38,365.38,440.38,454.75,373.25,7,2,4,15,2018
test,18.29,19.09,19.6,22.3,18.94,18.67,355.5,311.88,350.12,375.75,297.62,258.5,7,2,4,16,2018
test,18.29,19.09,19.6,22.3,18.94,18.67,355.5,311.88,350.12,375.75,297.62,258.5,7,2,4,16,2018
test,17.77,18.84,19.26,21.63,18.72,17.96,175.81,166.31,186.75,206.94,176.12,156.12,7,2,4,17,2018
test,17.77,18.84,19.26,21.63,18.72,17.96,175.81,166.31,186.75,206.94,176.12,156.12,7,2,4,17,2018
test,16.94,18.48,18.42,20.08,18.37,17.37,92.0,76.25,89.06,96.56,85.75,74.56,7,2,4,18,2018
test,16.94,18.48,18.42,20.08,18.37,17.37,92.0,76.25,89.06,96.56,85.75,74.56,7,2,4,18,2018
test,16.34,17.94,17.49,18.3,17.97,17.01,27.46,17.58,20.93,24.23,17.74,24.1,7,2,4,19,2018
test,16.34,17.94,17.49,18.3,17.97,17.01,27.46,17.58,20.93,24.23,17.74,24.1,7,2,4,19,2018
test,15.57,17.45,16.74,16.81,17.73,16.57,0.06,0.01,0.03,0.03,0.04,0.05,7,2,4,20,2018
test,15.57,17.45,16.74,16.81,17.73,16.57,0.06,0.01,0.03,0.03,0.04,0.05,7,2,4,20,2018
test,15.37,17.33,16.4,16.08,17.78,16.56,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,21,2018
test,15.37,17.33,16.4,16.08,17.78,16.56,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,21,2018
test,14.9,17.25,15.87,15.49,17.76,15.94,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,22,2018
test,14.9,17.25,15.87,15.49,17.76,15.94,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,22,2018
test,14.96,17.25,15.93,15.35,17.73,16.19,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,23,2018
test,14.96,17.25,15.93,15.35,17.73,16.19,0.0,0.0,0.0,0.0,0.0,0.0,7,2,4,23,2018
test,15.19,17.01,15.51,15.03,17.68,16.06,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,0,2018
test,15.19,17.01,15.51,15.03,17.68,16.06,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,0,2018
test,15.16,17.0,15.83,14.81,17.64,16.09,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,1,2018
test,15.16,17.0,15.83,14.81,17.64,16.09,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,1,2018
test,14.81,16.98,15.62,13.97,17.64,16.14,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,2,2018
test,14.81,16.98,15.62,13.97,17.64,16.14,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,2,2018
test,14.31,16.92,15.31,13.38,17.61,15.89,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,3,2018
test,14.31,16.92,15.31,13.38,17.61,15.89,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,3,2018
test,14.07,16.85,15.13,13.2,17.56,15.64,8.14,5.53,6.59,13.75,3.63,4.31,7,3,5,4,2018
test,14.07,16.85,15.13,13.2,17.56,15.64,8.14,5.53,6.59,13.75,3.63,4.31,7,3,5,4,2018
test,14.24,16.85,15.33,13.64,17.64,15.82,90.12,80.34,80.91,112.09,55.62,59.14,7,3,5,5,2018
test,14.24,16.85,15.33,13.64,17.64,15.82,90.12,80.34,80.91,112.09,55.62,59.14,7,3,5,5,2018
test,15.39,17.06,16.29,15.25,17.81,16.62,232.81,239.06,226.38,262.0,174.75,173.81,7,3,5,6,2018
test,15.39,17.06,16.29,15.25,17.81,16.62,232.81,239.06,226.38,262.0,174.75,173.81,7,3,5,6,2018
test,16.39,17.19,16.98,17.05,17.94,17.24,407.88,410.0,399.62,418.38,358.12,355.38,7,3,5,7,2018
test,16.39,17.19,16.98,17.05,17.94,17.24,407.88,410.0,399.62,418.38,358.12,355.38,7,3,5,7,2018
test,17.62,17.43,17.88,18.91,18.15,18.12,562.75,567.5,555.0,565.0,530.75,516.5,7,3,5,8,2018
test,17.62,17.43,17.88,18.91,18.15,18.12,562.75,567.5,555.0,565.0,530.75,516.5,7,3,5,8,2018
test,18.95,17.71,19.01,21.09,18.45,19.13,659.0,700.25,692.25,659.0,647.25,650.5,7,3,5,9,2018
test,18.95,17.71,19.01,21.09,18.45,19.13,659.0,700.25,692.25,659.0,647.25,650.5,7,3,5,9,2018
test,20.21,18.02,20.29,22.66,18.7,20.1,738.0,802.25,792.5,728.0,765.5,757.5,7,3,5,10,2018
test,20.21,18.02,20.29,22.66,18.7,20.1,738.0,802.25,792.5,728.0,765.5,757.5,7,3,5,10,2018
test,21.37,18.31,21.39,23.68,18.9,20.97,792.0,864.5,854.5,765.0,851.75,830.0,7,3,5,11,2018
test,21.37,18.31,21.39,23.68,18.9,20.97,792.0,864.5,854.5,765.0,851.75,830.0,7,3,5,11,2018
test,22.27,18.64,22.28,24.45,19.05,21.7,789.75,875.0,859.75,791.25,871.5,835.75,7,3,5,12,2018
test,22.27,18.64,22.28,24.45,19.05,21.7,789.75,875.0,859.75,791.25,871.5,835.75,7,3,5,12,2018
test,22.67,18.94,22.95,25.13,19.19,22.24,755.25,841.0,819.75,758.25,839.0,782.5,7,3,5,13,2018
test,22.67,18.94,22.95,25.13,19.19,22.24,755.25,841.0,819.75,758.25,839.0,782.5,7,3,5,13,2018
test,22.78,19.1,23.38,25.46,19.33,22.55,662.0,760.75,728.75,675.5,761.0,662.25,7,3,5,14,2018
test,22.78,19.1,23.38,25.46,19.33,22.55,662.0,760.75,728.75,675.5,761.0,662.25,7,3,5,14,2018
test,22.58,19.16,23.5,25.43,19.43,22.47,504.5,643.0,589.75,554.0,645.25,550.0,7,3,5,15,2018
test,22.58,19.16,23.5,25.43,19.43,22.47,504.5,643.0,589.75,554.0,645.25,550.0,7,3,5,15,2018
test,22.03,19.03,23.28,25.14,19.41,22.22,349.25,492.38,448.25,383.25,498.12,436.62,7,3,5,16,2018
test,22.03,19.03,23.28,25.14,19.41,22.22,349.25,492.38,448.25,383.25,498.12,436.62,7,3,5,16,2018
test,21.27,18.88,22.91,24.41,19.38,21.85,267.75,315.5,284.62,229.12,314.0,264.0,7,3,5,17,2018
test,21.27,18.88,22.91,24.41,19.38,21.85,267.75,315.5,284.62,229.12,314.0,264.0,7,3,5,17,2018
test,20.6,18.72,22.21,23.44,19.35,20.97,139.81,164.19,119.16,124.25,156.12,134.88,7,3,5,18,2018
test,20.6,18.72,22.21,23.44,19.35,20.97,139.81,164.19,119.16,124.25,156.12,134.88,7,3,5,18,2018
test,19.53,18.59,21.04,22.07,19.26,19.98,36.53,39.64,28.33,30.12,38.5,37.61,7,3,5,19,2018
test,19.53,18.59,21.04,22.07,19.26,19.98,36.53,39.64,28.33,30.12,38.5,37.61,7,3,5,19,2018
test,17.96,18.28,19.74,20.03,19.03,18.63,0.1,0.01,0.03,0.02,0.04,0.11,7,3,5,20,2018
test,17.96,18.28,19.74,20.03,19.03,18.63,0.1,0.01,0.03,0.02,0.04,0.11,7,3,5,20,2018
test,17.04,18.16,18.88,18.96,18.93,17.81,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,21,2018
test,17.04,18.16,18.88,18.96,18.93,17.81,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,21,2018
test,16.43,18.19,18.22,18.21,19.03,17.37,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,22,2018
test,16.43,18.19,18.22,18.21,19.03,17.37,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,22,2018
test,15.52,18.27,17.52,17.35,18.95,16.63,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,23,2018
test,15.52,18.27,17.52,17.35,18.95,16.63,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5,23,2018
test,14.81,18.16,16.66,16.51,18.67,15.88,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,0,2018
test,14.81,18.16,16.66,16.51,18.67,15.88,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,0,2018
test,14.26,18.01,16.03,15.86,18.31,15.31,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,1,2018
test,14.26,18.01,16.03,15.86,18.31,15.31,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,1,2018
test,13.84,17.76,15.45,15.47,17.95,14.82,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,2,2018
test,13.84,17.76,15.45,15.47,17.95,14.82,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,2,2018
test,13.63,17.4,14.92,15.29,17.66,14.47,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,3,2018
test,13.63,17.4,14.92,15.29,17.66,14.47,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,3,2018
test,13.69,17.11,14.56,15.38,17.49,14.34,8.34,7.69,8.26,9.17,6.33,7.06,7,3,6,4,2018
test,13.69,17.11,14.56,15.38,17.49,14.34,8.34,7.69,8.26,9.17,6.33,7.06,7,3,6,4,2018
test,14.2,16.98,14.98,15.78,17.42,14.71,88.25,97.94,84.66,74.88,95.31,90.31,7,3,6,5,2018
test,14.2,16.98,14.98,15.78,17.42,14.71,88.25,97.94,84.66,74.88,95.31,90.31,7,3,6,5,2018
test,15.76,17.22,16.19,16.6,17.68,16.25,209.5,231.69,207.06,181.81,245.31,226.75,7,3,6,6,2018
test,15.76,17.22,16.19,16.6,17.68,16.25,209.5,231.69,207.06,181.81,245.31,226.75,7,3,6,6,2018
test,17.0,17.65,17.52,18.17,17.99,17.45,334.75,379.38,348.5,302.5,403.88,374.0,7,3,6,7,2018
test,17.0,17.65,17.52,18.17,17.99,17.45,334.75,379.38,348.5,302.5,403.88,374.0,7,3,6,7,2018
test,18.44,18.13,18.96,19.78,18.43,18.79,485.75,498.75,525.75,461.88,555.75,523.0,7,3,6,8,2018
test,18.44,18.13,18.96,19.78,18.43,18.79,485.75,498.75,525.75,461.88,555.75,523.0,7,3,6,8,2018
test,19.76,18.62,20.39,21.55,18.87,20.03,602.0,636.25,679.5,629.0,703.25,668.0,7,3,6,9,2018
test,19.76,18.62,20.39,21.55,18.87,20.03,602.0,636.25,679.5,629.0,703.25,668.0,7,3,6,9,2018
test,20.84,19.22,21.82,23.24,19.42,21.21,739.5,793.25,800.75,769.0,804.0,788.25,7,3,6,10,2018
test,20.84,19.22,21.82,23.24,19.42,21.21,739.5,793.25,800.75,769.0,804.0,788.25,7,3,6,10,2018
test,21.78,19.7,23.05,24.73,19.88,22.14,831.25,865.5,861.25,832.25,863.5,858.0,7,3,6,11,2018
test,21.78,19.7,23.05,24.73,19.88,22.14,831.25,865.5,861.25,832.25,863.5,858.0,7,3,6,11,2018
test,22.47,19.96,23.91,25.8,20.25,22.75,840.75,878.25,873.0,831.5,878.0,871.25,7,3,6,12,2018
test,22.47,19.96,23.91,25.8,20.25,22.75,840.75,878.25,873.0,831.5,878.0,871.25,7,3,6,12,2018
test,22.81,20.12,24.5,26.42,20.57,23.14,798.25,843.0,837.5,752.5,844.5,838.25,7,3,6,13,2018
test,22.81,20.12,24.5,26.42,20.57,23.14,798.25,843.0,837.5,752.5,844.5,838.25,7,3,6,13,2018
test,22.95,20.27,24.82,26.62,20.84,23.29,735.75,763.5,758.0,574.0,766.75,761.25,7,3,6,14,2018
test,22.95,20.27,24.82,26.62,20.84,23.29,735.75,763.5,758.0,574.0,766.75,761.25,7,3,6,14,2018
test,22.92,20.4,24.92,26.21,20.99,23.26,567.5,646.0,618.0,481.25,650.25,625.25,7,3,6,15,2018
test,22.92,20.4,24.92,26.21,20.99,23.26,567.5,646.0,618.0,481.25,650.25,625.25,7,3,6,15,2018
test,22.41,20.45,24.61,25.91,21.0,22.85,436.38,499.5,468.38,365.62,505.25,490.12,7,3,6,16,2018
test,22.41,20.45,24.61,25.91,21.0,22.85,436.38,499.5,468.38,365.62,505.25,490.12,7,3,6,16,2018
test,21.83,20.49,24.06,25.36,20.94,22.28,305.12,337.25,326.12,254.25,344.0,340.12,7,3,6,17,2018
test,21.83,20.49,24.06,25.36,20.94,22.28,305.12,337.25,326.12,254.25,344.0,340.12,7,3,6,17,2018
test,21.05,20.46,23.32,24.65,20.76,21.43,170.12,175.69,176.75,141.75,182.5,184.0,7,3,6,18,2018
test,21.05,20.46,23.32,24.65,20.76,21.43,170.12,175.69,176.75,141.75,182.5,184.0,7,3,6,18,2018
test,19.94,20.19,22.12,23.49,20.44,20.22,41.84,41.92,44.22,35.31,46.45,47.31,7,3,6,19,2018
test,19.94,20.19,22.12,23.49,20.44,20.22,41.84,41.92,44.22,35.31,46.45,47.31,7,3,6,19,2018
test,18.12,19.77,20.3,21.39,20.0,18.76,0.05,0.0,0.02,0.01,0.02,0.06,7,3,6,20,2018
test,18.12,19.77,20.3,21.39,20.0,18.76,0.05,0.0,0.02,0.01,0.02,0.06,7,3,6,20,2018
test,17.39,19.45,19.17,20.21,19.58,18.18,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,21,2018
test,17.39,19.45,19.17,20.21,19.58,18.18,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,21,2018
test,17.01,19.14,18.43,19.35,19.27,17.79,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,22,2018
test,17.01,19.14,18.43,19.35,19.27,17.79,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,22,2018
test,16.19,18.82,17.85,18.61,18.99,17.39,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,23,2018
test,16.19,18.82,17.85,18.61,18.99,17.39,0.0,0.0,0.0,0.0,0.0,0.0,7,3,6,23,2018
submit,15.67,18.5,17.05,17.86,18.74,16.74,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,0,2018
submit,15.67,18.5,17.05,17.86,18.74,16.74,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,0,2018
submit,15.47,18.21,16.64,17.31,18.52,16.5,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,1,2018
submit,15.47,18.21,16.64,17.31,18.52,16.5,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,1,2018
submit,15.27,18.01,16.33,16.79,18.39,16.32,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,2,2018
submit,15.27,18.01,16.33,16.79,18.39,16.32,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,2,2018
submit,15.13,17.85,16.12,16.33,18.31,16.21,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,3,2018
submit,15.13,17.85,16.12,16.33,18.31,16.21,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,3,2018
submit,15.0,17.78,15.94,15.94,18.29,16.07,9.84,7.52,8.61,14.85,5.99,7.01,7,3,0,4,2018
submit,15.0,17.78,15.94,15.94,18.29,16.07,9.84,7.52,8.61,14.85,5.99,7.01,7,3,0,4,2018
submit,15.41,17.83,16.21,16.5,18.32,16.31,103.69,102.19,104.75,118.72,95.25,99.16,7,3,0,5,2018
submit,15.41,17.83,16.21,16.5,18.32,16.31,103.69,102.19,104.75,118.72,95.25,99.16,7,3,0,5,2018
submit,17.61,18.2,17.87,18.18,18.61,18.09,257.0,254.94,255.5,267.25,244.19,247.62,7,3,0,6,2018
submit,17.61,18.2,17.87,18.18,18.61,18.09,257.0,254.94,255.5,267.25,244.19,247.62,7,3,0,6,2018
