train,datetime,irradiance_Wm-2,pv_power_mw,panel_temp_C,4window,48window,last_hour,last_day,last_hour_mean,last_day_mean
train,6/18/2018 15:30,198.7,0.95,20.06,1.0250000000000188,0.6212499999999991,1.0,0.96,0.8975000000000186,0.4662499999999991
train,6/18/2018 16:00,169.63,0.81,18.12,0.9800000000000186,0.625624999999999,1.16,0.6,1.0100000000000187,0.44979166666666576
train,6/18/2018 16:30,122.72,0.58,17.36,0.8750000000000187,0.6266666666666656,0.95,0.53,1.0250000000000188,0.43458333333333243
train,6/18/2018 17:00,87.84,0.39,15.78,0.6825000000000188,0.6293749999999989,0.81,0.26,0.9800000000000186,0.4183333333333325
train,6/18/2018 17:30,56.31,0.25,15.12,0.5075000000000187,0.6293749999999989,0.58,0.25,0.8750000000000187,0.41312499999999913
train,6/18/2018 18:00,34.93,0.14,15.32,0.34000000000001873,0.6260416666666656,0.39,0.3,0.6825000000000188,0.4070833333333325
train,6/18/2018 18:30,26.66,0.1,14.58,0.22000000000001876,0.6210416666666656,0.25,0.34,0.5075000000000187,0.4095833333333325
train,6/18/2018 19:00,17.04,0.06,14.24,0.13750000000001875,0.6204166666666656,0.14,0.09,0.34000000000001873,0.4095833333333325
train,6/18/2018 19:30,10.08,0.03,13.93,0.08250000000001875,0.620624999999999,0.1,0.02,0.22000000000001876,0.40937499999999916
train,6/18/2018 20:00,3.99,0.0,13.76,0.04750000000001875,0.6204166666666656,0.06,0.01,0.13750000000001875,0.40937499999999916
train,6/18/2018 20:30,0.31,0.0,13.7,0.022500000000018748,0.6204166666666656,0.03,0.0,0.08250000000001875,0.40937499999999916
train,6/18/2018 21:00,0.0,0.0,13.7,0.007500000000018749,0.6204166666666656,0.0,0.0,0.04750000000001875,0.40937499999999916
train,6/18/2018 21:30,0.0,0.0,13.7,1.874889132835733e-14,0.6204166666666656,0.0,0.0,0.022500000000018748,0.40937499999999916
train,6/18/2018 22:00,0.0,0.0,13.68,1.874889132835733e-14,0.6204166666666656,0.0,0.0,0.007500000000018749,0.40937499999999916
train,6/18/2018 22:30,0.0,0.0,13.7,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/18/2018 23:00,0.0,0.0,13.8,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/18/2018 23:30,0.0,0.0,13.78,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 0:00,0.0,0.0,13.78,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 0:30,0.0,0.0,13.8,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 1:00,0.0,0.0,13.8,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 1:30,0.0,0.0,13.8,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 2:00,0.0,0.0,13.75,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 2:30,0.0,0.0,13.6,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 3:00,0.0,0.0,13.53,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 3:30,0.02,0.0,13.5,1.874889132835733e-14,0.6204166666666656,0.0,0.0,1.874889132835733e-14,0.40937499999999916
train,6/19/2018 4:00,2.71,0.0,13.53,1.874889132835733e-14,0.6202083333333323,0.0,0.01,1.874889132835733e-14,0.4095833333333325
train,6/19/2018 4:30,12.97,0.03,13.72,0.007500000000018749,0.6199999999999989,0.0,0.04,1.874889132835733e-14,0.41020833333333245
train,6/19/2018 5:00,25.15,0.08,13.93,0.02750000000001875,0.6193749999999989,0.0,0.11,1.874889132835733e-14,0.40979166666666583
train,6/19/2018 5:30,38.25,0.14,14.21,0.06250000000001875,0.6172916666666656,0.03,0.24,0.007500000000018749,0.4074999999999991
train,6/19/2018 6:00,54.66,0.21,14.5,0.11500000000001875,0.611874999999999,0.08,0.47,0.02750000000001875,0.4085416666666657
train,6/19/2018 6:30,69.61,0.29,14.95,0.18000000000001876,0.6058333333333323,0.14,0.58,0.06250000000001875,0.405624999999999
train,6/19/2018 7:00,84.95,0.36,14.93,0.25000000000001876,0.5958333333333323,0.21,0.84,0.11500000000001875,0.3954166666666657
train,6/19/2018 7:30,129.78,0.56,15.35,0.35500000000001875,0.5802083333333323,0.29,1.31,0.18000000000001876,0.3991666666666657
train,6/19/2018 8:00,201.95,0.88,17.5,0.5225000000000187,0.5583333333333323,0.36,1.93,0.25000000000001876,0.4258333333333324
train,6/19/2018 8:30,183.44,0.81,17.47,0.6525000000000187,0.5458333333333323,0.56,1.41,0.35500000000001875,0.43541666666666573
train,6/19/2018 9:00,277.96,1.19,19.43,0.8600000000000187,0.5414583333333324,0.88,1.4,0.5225000000000187,0.4497916666666657
train,6/19/2018 9:30,340.48,1.46,22.58,1.0850000000000186,0.5272916666666657,0.81,2.14,0.6525000000000187,0.47979166666666573
train,6/19/2018 10:00,414.65,1.78,24.35,1.3100000000000187,0.5091666666666658,1.19,2.65,0.8600000000000187,0.5174999999999991
train,6/19/2018 10:30,328.74,1.48,26.29,1.4775000000000187,0.4947916666666658,1.46,2.17,1.0850000000000186,0.5462499999999991
train,6/19/2018 11:00,325.16,1.48,20.82,1.550000000000019,0.4685416666666658,1.78,2.74,1.3100000000000187,0.5841666666666657
train,6/19/2018 11:30,297.82,1.36,20.01,1.525000000000019,0.4549999999999992,1.48,2.01,1.4775000000000187,0.6118749999999991
train,6/19/2018 12:00,355.79,1.6,21.46,1.4800000000000189,0.46916666666666584,1.48,0.92,1.550000000000019,0.6149999999999991
train,6/19/2018 12:30,488.43,2.13,23.84,1.6425000000000187,0.49791666666666584,1.36,0.75,1.525000000000019,0.6122916666666658
train,6/19/2018 13:00,478.64,2.06,29.34,1.7875000000000187,0.5260416666666657,1.6,0.71,1.4800000000000189,0.6052083333333325
train,6/19/2018 13:30,445.89,1.94,24.02,1.9325000000000185,0.5479166666666658,2.13,0.89,1.6425000000000187,0.6037499999999991
train,6/19/2018 14:00,613.42,2.46,27.36,2.1475000000000186,0.5785416666666658,2.06,0.99,1.7875000000000187,0.6114583333333324
train,6/19/2018 14:30,474.61,2.09,29.57,2.137500000000019,0.6012499999999992,1.94,1.0,1.9325000000000185,0.6170833333333324
train,6/19/2018 15:00,500.43,2.14,26.5,2.157500000000019,0.6216666666666658,2.46,1.16,2.1475000000000186,0.6214583333333324
train,6/19/2018 15:30,536.77,2.42,28.29,2.277500000000019,0.6522916666666659,2.09,0.95,2.137500000000019,0.6212499999999991
train,6/19/2018 16:00,404.03,1.96,27.91,2.1525000000000185,0.6762499999999991,2.14,0.81,2.157500000000019,0.625624999999999
train,6/19/2018 16:30,230.24,1.09,23.0,1.9025000000000185,0.6868749999999992,2.42,0.58,2.277500000000019,0.6266666666666656
train,6/19/2018 17:00,173.95,0.75,20.33,1.5550000000000184,0.6943749999999992,1.96,0.39,2.1525000000000185,0.6293749999999989
train,6/19/2018 17:30,109.59,0.49,18.83,1.0725000000000184,0.6993749999999993,1.09,0.25,1.9025000000000185,0.6293749999999989
train,6/19/2018 18:00,71.31,0.32,17.54,0.6625000000000185,0.7031249999999992,0.75,0.14,1.5550000000000184,0.6260416666666656
train,6/19/2018 18:30,51.59,0.21,17.07,0.4425000000000185,0.7054166666666659,0.49,0.1,1.0725000000000184,0.6210416666666656
train,6/19/2018 19:00,42.5,0.16,16.53,0.29500000000001847,0.7074999999999991,0.32,0.06,0.6625000000000185,0.6204166666666656
train,6/19/2018 19:30,13.68,0.04,15.47,0.18250000000001848,0.7077083333333324,0.21,0.03,0.4425000000000185,0.620624999999999
train,6/19/2018 20:00,4.04,0.01,14.5,0.10500000000001848,0.7079166666666658,0.16,0.0,0.29500000000001847,0.6204166666666656
train,6/19/2018 20:30,0.28,0.0,14.14,0.05250000000001848,0.7079166666666658,0.04,0.0,0.18250000000001848,0.6204166666666656
train,6/19/2018 21:00,0.0,0.0,13.97,0.012500000000018482,0.7079166666666658,0.01,0.0,0.10500000000001848,0.6204166666666656
train,6/19/2018 21:30,0.0,0.0,13.9,0.0025000000000184822,0.7079166666666658,0.0,0.0,0.05250000000001848,0.6204166666666656
train,6/19/2018 22:00,0.0,0.0,13.9,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,0.012500000000018482,0.6204166666666656
train,6/19/2018 22:30,0.0,0.0,13.82,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,0.0025000000000184822,0.6204166666666656
train,6/19/2018 23:00,0.0,0.0,13.79,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/19/2018 23:30,0.0,0.0,13.65,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 0:00,0.0,0.0,13.45,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 0:30,0.0,0.0,13.47,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 1:00,0.0,0.0,13.38,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 1:30,0.0,0.0,13.3,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 2:00,0.0,0.0,13.3,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 2:30,0.0,0.0,13.29,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 3:00,0.0,0.0,13.3,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 3:30,0.15,0.0,13.2,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6204166666666656
train,6/20/2018 4:00,3.22,0.0,12.9,1.8482177593925897e-14,0.7079166666666658,0.0,0.0,1.8482177593925897e-14,0.6202083333333323
train,6/20/2018 4:30,11.55,0.03,12.95,0.0075000000000184815,0.7079166666666658,0.0,0.03,1.8482177593925897e-14,0.6199999999999989
train,6/20/2018 5:00,25.02,0.08,13.06,0.027500000000018482,0.7079166666666658,0.0,0.08,1.8482177593925897e-14,0.6193749999999989
train,6/20/2018 5:30,58.7,0.24,13.4,0.08750000000001848,0.7099999999999991,0.03,0.14,0.0075000000000184815,0.6172916666666656
train,6/20/2018 6:00,83.35,0.35,14.06,0.17500000000001847,0.7129166666666658,0.08,0.21,0.027500000000018482,0.611874999999999
train,6/20/2018 6:30,106.95,0.46,15.11,0.28250000000001846,0.7164583333333324,0.24,0.29,0.08750000000001848,0.6058333333333323
train,6/20/2018 7:00,124.59,0.55,15.34,0.40000000000001845,0.7204166666666657,0.35,0.36,0.17500000000001847,0.5958333333333323
train,6/20/2018 7:30,197.21,0.86,16.42,0.5550000000000184,0.7266666666666657,0.46,0.56,0.28250000000001846,0.5802083333333323
train,6/20/2018 8:00,228.82,1.01,17.11,0.7200000000000183,0.7293749999999989,0.55,0.88,0.40000000000001845,0.5583333333333323
train,6/20/2018 8:30,220.56,0.94,17.58,0.8400000000000183,0.7320833333333322,0.86,0.81,0.5550000000000184,0.5458333333333323
train,6/20/2018 9:00,230.89,1.03,17.79,0.9600000000000184,0.7287499999999989,1.01,1.19,0.7200000000000183,0.5414583333333324
train,6/20/2018 9:30,346.34,1.52,18.88,1.1250000000000184,0.729999999999999,0.94,1.46,0.8400000000000183,0.5272916666666657
train,6/20/2018 10:00,337.39,1.47,22.6,1.2400000000000184,0.7235416666666655,1.03,1.78,0.9600000000000184,0.5091666666666658
train,6/20/2018 10:30,398.92,1.73,23.83,1.4375000000000187,0.7287499999999989,1.52,1.48,1.1250000000000184,0.4947916666666658
train,6/20/2018 11:00,240.94,1.1,23.36,1.4550000000000185,0.7208333333333323,1.47,1.48,1.2400000000000184,0.4685416666666658
train,6/20/2018 11:30,255.77,1.16,20.54,1.3650000000000184,0.7166666666666656,1.73,1.36,1.4375000000000187,0.4549999999999992
train,6/20/2018 12:00,387.99,1.76,23.19,1.4375000000000184,0.7199999999999989,1.1,1.6,1.4550000000000185,0.46916666666666584
train,6/20/2018 12:30,250.4,1.15,22.12,1.2925000000000182,0.6995833333333321,1.16,2.13,1.3650000000000184,0.49791666666666584
train,6/20/2018 13:00,178.45,0.83,19.93,1.2250000000000183,0.673958333333332,1.76,2.06,1.4375000000000184,0.5260416666666657
train,6/20/2018 13:30,159.44,0.75,17.66,1.1225000000000183,0.6491666666666653,1.15,1.94,1.2925000000000182,0.5479166666666658
train,6/20/2018 14:00,146.53,0.69,17.71,0.8550000000000182,0.6122916666666653,0.83,2.46,1.2250000000000183,0.5785416666666658
train,6/20/2018 14:30,131.28,0.62,15.94,0.7225000000000182,0.5816666666666653,0.75,2.09,1.1225000000000183,0.6012499999999992
train,6/20/2018 15:00,128.47,0.59,16.23,0.6625000000000182,0.5493749999999987,0.69,2.14,0.8550000000000182,0.6216666666666658
train,6/20/2018 15:30,150.71,0.68,16.13,0.6450000000000182,0.5131249999999987,0.62,2.42,0.7225000000000182,0.6522916666666659
train,6/20/2018 16:00,174.78,0.8,17.44,0.6725000000000182,0.48895833333333205,0.59,1.96,0.6625000000000182,0.6762499999999991
train,6/20/2018 16:30,168.34,0.77,18.18,0.7100000000000182,0.4822916666666654,0.68,1.09,0.6450000000000182,0.6868749999999992
train,6/20/2018 17:00,255.67,1.09,25.01,0.8350000000000182,0.4893749999999987,0.8,0.75,0.6725000000000182,0.6943749999999992
train,6/20/2018 17:30,144.5,0.62,20.55,0.8200000000000182,0.4920833333333321,0.77,0.49,0.7100000000000182,0.6993749999999993
train,6/20/2018 18:00,75.08,0.32,18.15,0.7000000000000182,0.4920833333333321,1.09,0.32,0.8350000000000182,0.7031249999999992
train,6/20/2018 18:30,61.36,0.25,16.73,0.5700000000000182,0.4929166666666654,0.62,0.21,0.8200000000000182,0.7054166666666659
train,6/20/2018 19:00,27.44,0.1,15.7,0.32250000000001816,0.4916666666666654,0.32,0.16,0.7000000000000182,0.7074999999999991
train,6/20/2018 19:30,14.1,0.04,14.77,0.17750000000001817,0.4916666666666654,0.25,0.04,0.5700000000000182,0.7077083333333324
train,6/20/2018 20:00,3.79,0.01,14.08,0.10000000000001817,0.4916666666666654,0.1,0.01,0.32250000000001816,0.7079166666666658
train,6/20/2018 20:30,0.0,0.0,12.45,0.03750000000001817,0.4916666666666654,0.04,0.0,0.17750000000001817,0.7079166666666658
train,6/20/2018 21:00,0.0,0.0,11.49,0.01250000000001817,0.4916666666666654,0.01,0.0,0.10000000000001817,0.7079166666666658
train,6/20/2018 21:30,0.0,0.0,10.15,0.00250000000001817,0.4916666666666654,0.0,0.0,0.03750000000001817,0.7079166666666658
train,6/20/2018 22:00,0.0,0.0,9.1,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,0.01250000000001817,0.7079166666666658
train,6/20/2018 22:30,0.0,0.0,8.14,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,0.00250000000001817,0.7079166666666658
train,6/20/2018 23:00,0.0,0.0,8.42,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/20/2018 23:30,0.0,0.0,7.73,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 0:00,0.0,0.0,7.59,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 0:30,0.0,0.0,7.56,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 1:00,0.0,0.0,7.0,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 1:30,0.0,0.0,6.96,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 2:00,0.0,0.0,7.01,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 2:30,0.0,0.0,7.0,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 3:00,0.0,0.0,6.66,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 3:30,0.42,0.0,6.44,1.8169927368250072e-14,0.4916666666666654,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 4:00,6.49,0.02,6.72,0.0050000000000181705,0.4920833333333321,0.0,0.0,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 4:30,24.34,0.08,7.12,0.02500000000001817,0.4931249999999987,0.0,0.03,1.8169927368250072e-14,0.7079166666666658
train,6/21/2018 5:00,56.16,0.21,7.51,0.07750000000001817,0.49583333333333207,0.02,0.08,0.0050000000000181705,0.7079166666666658
train,6/21/2018 5:30,94.77,0.33,8.6,0.16000000000001818,0.4977083333333321,0.08,0.24,0.02500000000001817,0.7099999999999991
train,6/21/2018 6:00,164.42,0.58,9.66,0.30000000000001814,0.5024999999999987,0.21,0.35,0.07750000000001817,0.7129166666666658
train,6/21/2018 6:30,249.18,0.92,10.87,0.5100000000000181,0.512083333333332,0.33,0.46,0.16000000000001818,0.7164583333333324
train,6/21/2018 7:00,353.34,1.38,12.73,0.8025000000000181,0.5293749999999987,0.58,0.55,0.30000000000001814,0.7204166666666657
train,6/21/2018 7:30,460.64,1.88,15.88,1.1900000000000182,0.5506249999999987,0.92,0.86,0.5100000000000181,0.7266666666666657
train,6/21/2018 8:00,571.32,2.38,17.86,1.640000000000018,0.5791666666666653,1.38,1.01,0.8025000000000181,0.7293749999999989
train,6/21/2018 8:30,673.66,2.83,21.46,2.117500000000018,0.6185416666666652,1.88,0.94,1.1900000000000182,0.7320833333333322
train,6/21/2018 9:00,766.21,3.19,23.26,2.570000000000018,0.6635416666666653,2.38,1.03,1.640000000000018,0.7287499999999989
train,6/21/2018 9:30,849.66,3.51,25.1,2.977500000000018,0.7049999999999984,2.83,1.52,2.117500000000018,0.729999999999999
train,6/21/2018 10:00,938.59,3.61,26.64,3.285000000000018,0.7495833333333318,3.19,1.47,2.570000000000018,0.7235416666666655
train,6/21/2018 10:30,924.26,3.68,28.97,3.497500000000018,0.7902083333333318,3.51,1.73,2.977500000000018,0.7287499999999989
train,6/21/2018 11:00,862.54,3.4,27.36,3.550000000000018,0.8381249999999985,3.61,1.1,3.285000000000018,0.7208333333333323
train,6/21/2018 11:30,842.77,3.48,27.42,3.5425000000000177,0.8864583333333318,3.68,1.16,3.497500000000018,0.7166666666666656
train,6/21/2018 12:00,587.07,2.48,26.66,3.2600000000000176,0.9014583333333318,3.4,1.76,3.550000000000018,0.7199999999999989
train,6/21/2018 12:30,748.11,3.14,26.99,3.1250000000000178,0.9429166666666652,3.48,1.15,3.5425000000000177,0.6995833333333321
train,6/21/2018 13:00,766.87,3.17,26.42,3.0675000000000177,0.9916666666666653,2.48,0.83,3.2600000000000176,0.673958333333332
train,6/21/2018 13:30,924.09,3.63,29.54,3.1050000000000173,1.0516666666666652,3.14,0.75,3.1250000000000178,0.6491666666666653
train,6/21/2018 14:00,899.88,3.35,32.25,3.322500000000017,1.107083333333332,3.17,0.69,3.0675000000000177,0.6122916666666653
train,6/21/2018 14:30,914.92,3.76,31.6,3.477500000000017,1.1724999999999988,3.63,0.62,3.1050000000000173,0.5816666666666653
train,6/21/2018 15:00,735.39,3.04,28.65,3.4450000000000167,1.2235416666666652,3.35,0.59,3.322500000000017,0.5493749999999987
train,6/21/2018 15:30,732.43,3.1,29.91,3.312500000000017,1.273958333333332,3.76,0.68,3.477500000000017,0.5131249999999987
train,6/21/2018 16:00,601.63,2.61,26.71,3.127500000000017,1.3116666666666654,3.04,0.8,3.4450000000000167,0.48895833333333205
train,6/21/2018 16:30,487.49,2.08,26.55,2.707500000000017,1.3389583333333321,3.1,0.77,3.312500000000017,0.4822916666666654
train,6/21/2018 17:00,408.89,1.82,24.65,2.4025000000000167,1.3541666666666652,2.61,1.09,3.127500000000017,0.4893749999999987
train,6/21/2018 17:30,302.68,1.31,21.89,1.955000000000017,1.3685416666666652,2.08,0.62,2.707500000000017,0.4920833333333321
train,6/21/2018 18:00,201.85,0.81,19.5,1.5050000000000172,1.3787499999999986,1.82,0.32,2.4025000000000167,0.4920833333333321
train,6/21/2018 18:30,111.81,0.39,17.19,1.0825000000000171,1.3816666666666653,1.31,0.25,1.955000000000017,0.4929166666666654
train,6/21/2018 19:00,49.57,0.15,14.8,0.6650000000000171,1.3827083333333323,0.81,0.1,1.5050000000000172,0.4916666666666654
train,6/21/2018 19:30,26.62,0.07,13.43,0.3550000000000171,1.383333333333332,0.39,0.04,1.0825000000000171,0.4916666666666654
train,6/21/2018 20:00,8.09,0.02,11.95,0.15750000000001707,1.3835416666666651,0.15,0.01,0.6650000000000171,0.4916666666666654
train,6/21/2018 20:30,0.12,0.0,10.8,0.06000000000001707,1.3835416666666651,0.07,0.0,0.3550000000000171,0.4916666666666654
train,6/21/2018 21:00,0.0,0.0,9.62,0.02250000000001707,1.3835416666666651,0.02,0.0,0.15750000000001707,0.4916666666666654
train,6/21/2018 21:30,0.0,0.0,8.95,0.005000000000017067,1.3835416666666651,0.0,0.0,0.06000000000001707,0.4916666666666654
train,6/21/2018 22:00,0.0,0.0,8.22,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,0.02250000000001707,0.4916666666666654
train,6/21/2018 22:30,0.0,0.0,7.17,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,0.005000000000017067,0.4916666666666654
train,6/21/2018 23:00,0.0,0.0,6.85,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
train,6/21/2018 23:30,0.0,0.0,6.82,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 0:00,0.0,0.0,5.92,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 0:30,0.0,0.0,6.93,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 1:00,0.0,0.0,6.54,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 1:30,0.0,0.0,6.77,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 2:00,0.0,0.0,5.69,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 2:30,0.0,0.0,6.04,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 3:00,0.0,0.0,5.87,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 3:30,0.0,0.0,5.31,1.7067076918397817e-14,1.3835416666666651,0.0,0.0,1.7067076918397817e-14,0.4916666666666654
test,6/22/2018 4:00,4.84,0.01,5.08,0.002500000000017067,1.383333333333332,0.0,0.02,1.7067076918397817e-14,0.4920833333333321
test,6/22/2018 4:30,17.88,0.06,5.13,0.017500000000017068,1.3829166666666655,0.0,0.08,1.7067076918397817e-14,0.4931249999999987
test,6/22/2018 5:00,34.36,0.1,6.08,0.042500000000017066,1.3806249999999987,0.01,0.21,0.002500000000017067,0.49583333333333207
test,6/22/2018 5:30,80.61,0.2,7.67,0.09250000000001707,1.3779166666666656,0.06,0.33,0.017500000000017068,0.4977083333333321
test,6/22/2018 6:00,170.63,0.48,9.05,0.21000000000001706,1.3758333333333324,0.1,0.58,0.042500000000017066,0.5024999999999987
test,6/22/2018 6:30,272.13,0.92,12.01,0.42500000000001703,1.3758333333333324,0.2,0.92,0.09250000000001707,0.512083333333332
test,6/22/2018 7:00,377.44,1.43,16.17,0.757500000000017,1.3768749999999992,0.48,1.38,0.21000000000001706,0.5293749999999987
test,6/22/2018 7:30,483.04,1.94,21.27,1.192500000000017,1.3781249999999992,0.92,1.88,0.42500000000001703,0.5506249999999987
test,6/22/2018 8:00,586.38,2.4,24.81,1.6725000000000168,1.378541666666666,1.43,2.38,0.757500000000017,0.5791666666666653
test,6/22/2018 8:30,686.8,2.82,27.23,2.147500000000017,1.3783333333333327,1.94,2.83,1.192500000000017,0.6185416666666652
test,6/22/2018 9:00,774.03,3.17,30.56,2.582500000000017,1.377916666666666,2.4,3.19,1.6725000000000168,0.6635416666666653
test,6/22/2018 9:30,853.74,3.47,33.15,2.965000000000017,1.3770833333333325,2.82,3.51,2.147500000000017,0.7049999999999984
test,6/22/2018 10:00,920.2,3.68,37.97,3.285000000000017,1.378541666666666,3.17,3.61,2.582500000000017,0.7495833333333318
test,6/22/2018 10:30,977.56,3.79,37.13,3.5275000000000167,1.3808333333333327,3.47,3.68,2.965000000000017,0.7902083333333318
test,6/22/2018 11:00,1017.15,3.8,38.38,3.685000000000017,1.389166666666666,3.68,3.4,3.285000000000017,0.8381249999999985
test,6/22/2018 11:30,1045.45,3.8,36.66,3.7675000000000165,1.3958333333333324,3.79,3.48,3.5275000000000167,0.8864583333333318
test,6/22/2018 12:00,1053.39,3.8,37.04,3.7975000000000163,1.4233333333333322,3.8,2.48,3.685000000000017,0.9014583333333318
test,6/22/2018 12:30,1045.9,3.8,36.51,3.8000000000000167,1.4370833333333322,3.8,3.14,3.7675000000000165,0.9429166666666652
test,6/22/2018 13:00,1024.49,3.8,36.55,3.8000000000000167,1.4502083333333322,3.8,3.17,3.7975000000000163,0.9916666666666653
test,6/22/2018 13:30,989.35,3.8,37.35,3.8000000000000167,1.4537499999999988,3.8,3.63,3.8000000000000167,1.0516666666666652
test,6/22/2018 14:00,936.79,3.79,33.98,3.7975000000000163,1.4629166666666658,3.8,3.35,3.8000000000000167,1.107083333333332
test,6/22/2018 14:30,872.1,3.67,34.7,3.7650000000000157,1.4610416666666657,3.8,3.76,3.8000000000000167,1.1724999999999988
test,6/22/2018 15:00,788.21,3.37,33.1,3.6575000000000157,1.4679166666666656,3.79,3.04,3.7975000000000163,1.2235416666666652
test,6/22/2018 15:30,708.35,3.07,35.64,3.4750000000000156,1.4672916666666656,3.67,3.1,3.7650000000000157,1.273958333333332
test,6/22/2018 16:00,618.6,2.72,32.97,3.2075000000000156,1.4695833333333324,3.37,2.61,3.6575000000000157,1.3116666666666654
test,6/22/2018 16:30,513.79,2.27,31.82,2.8575000000000155,1.4735416666666656,3.07,2.08,3.4750000000000156,1.3389583333333321
test,6/22/2018 17:00,411.84,1.82,30.11,2.4700000000000157,1.4735416666666656,2.72,1.82,3.2075000000000156,1.3541666666666652
test,6/22/2018 17:30,307.62,1.33,26.5,2.0350000000000157,1.4739583333333321,2.27,1.31,2.8575000000000155,1.3685416666666652
test,6/22/2018 18:00,199.75,0.81,23.38,1.5575000000000156,1.4739583333333321,1.82,0.81,2.4700000000000157,1.3787499999999986
